,artist,song_id,title,url,lyrics
134,Harry Styles,7844309,As It Was,https://genius.com/Harry-styles-as-it-was-lyrics,"213 ContributorsTranslationsTürkçeEspañolPortuguês日本語ItalianoΕλληνικάDeutschFrançaisTagalog / ᜆᜄᜎᜓᜄ᜔فارسیNederlandsShqipPolskiРусскийहिन्दीČesky한국어Tiếng ViệtRomânăSlovenčinaAs It Was Lyrics
Come on, Harry, we wanna say goodnight to you

Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Answer the phone
""Harry, you're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's coming to help
Your daddy lives by himself
He just wants to know that you're well, oh-oh-oh
You might also like
In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

(Hey)
As it was
You know it's not the same as it was
As it was, as it was191Embed"
135,Coldplay,49192,Viva La Vida,https://genius.com/Coldplay-viva-la-vida-lyrics,"269 ContributorsTranslationsहिन्दीTürkçeEspañolPortuguêsDeutschFrançais한국어DanskفارسیHebrewViva La Vida Lyrics
I used to rule the world
Seas would rise when I gave the word
Now in the mornin', I sleep alone
Sweep the streets I used to own

I used to roll the dice
Feel the fear in my enemy's eyes
Listen as the crowd would sing
""Now the old king is dead, long live the king""
One minute, I held the key
Next, the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
Once you'd gone, there was never
Never an honest word
And that was when I ruled the world
See Coldplay LiveGet tickets as low as $65You might also like
It was a wicked and wild wind
Blew down the doors to let me in
Shattered windows and the sound of drums
People couldn't believe what I'd become
Revolutionaries wait
For my head on a silver plate
Just a puppet on a lonely string (Mmm, mmm)
Aw, who would ever wanna be king?

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world

Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
(Oh-oh-oh, oh-oh, oh)
Hear Jerusalem bells a-ringin'
(Oh-oh-oh, oh-oh, oh)
Roman cavalry choirs are singin'
(Oh-oh-oh, oh-oh, oh)
Be my mirror, my sword and shield
(Oh-oh-oh, oh-oh, oh)
My missionaries in a foreign field
(Oh-oh-oh, oh-oh, oh)
For some reason, I can't explain
(Oh-oh-oh, oh-oh, oh)
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world

Mmm, mmm, mmm, mmm
Mmm, mmm, mmm, mmm
Mmm, mmm243Embed"
136,XXXTENTACION,3082569,Revenge,https://genius.com/Xxxtentacion-revenge-lyrics,"367 ContributorsTranslationsTürkçeEspañolРусскийPolskiItalianoDeutschFrançaisNederlandsShqipSvenskaRevenge Lyrics
I think I, I think I finally
Found a way to forgive myself
For the mistakes I made in my past
I think that's the first step, right?
You agree?

I've dug two graves for us, my dear
Can't pretend that I was perfect, leavin' you in fear
Oh, man, what a world, the things I hear
If I could act on my revenge, no, would I?
Some kill, some steal, some break your heart
And you'd have thought that I would let it go and let you walk
Well, broken hearts break bones, so break up fast
And I don't wanna let it go, so in my grave, I'll rot
I've dug two graves for us, my dear
Can't pretend that I was perfect, leavin' you in fear
Oh, man, what a world, the things I hear
If I could act on my revenge, no, would I?
Some kill, some steal, some break your heart
And you'd have thought that I would let it go and let you walk
Well, broken hearts break bones, so break up fast
And I don't wanna let it go, so in my grave, I'll rot

In my grave, I'll rot
In my grave, I'll rot
In my grave, I'll rot-ot-ot
In my grave, I'll rot
In my grave, I'll rot-ot-ot
In my grave, I'll rot
You might also like
In my grave, I'll rot
I'll rot, I'll rot, I'll rot
Is my pain your freedom?
Is all of my pain your freedom?
Enjoy352Embed"
137,Radiohead,109096,Creep,https://genius.com/Radiohead-creep-lyrics,"203 ContributorsTranslationsPortuguêsPolskiDeutschEspañolالعربيةРусскийFrançaisTürkçeCreep Lyrics
When you were here before
Couldn't look you in the eye
You're just like an angel
Your skin makes me cry
You float like a feather
In a beautiful world
I wish I was special
You're so fuckin' special

But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here

I don't care if it hurts
I wanna have control
I want a perfect body
I want a perfect soul
I want you to notice
When I'm not around
You're so fuckin' special
I wish I was special

But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here
Oh-oh, oh-oh
You might also like
She's runnin' out the door
She's runnin' out
She run, run, run, run
Run

Whatever makes you happy
Whatever you want
You're so fuckin' special
I wish I was special
But I'm a creep, I'm a weirdo
What the hell am I doin' here?
I don't belong here
I don't belong here281Embed"
138,Rage Against the Machine,4569,Killing in the Name,https://genius.com/Rage-against-the-machine-killing-in-the-name-lyrics,"157 ContributorsTranslationsPortuguêsNederlandsKilling in the Name Lyrics
Killing in the name of

Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Uh!

Killing in the name of
Killing in the name of
Now you do what they told ya
Now you do what they told ya
Now you do what they told ya
Now you do what they told ya
And now you do what they told ya
And now you do what they told ya
And now you do what they told ya
And now you do what they told ya
And now you do what they told ya
And now you do what they told ya
But now you do what they told ya!
Well now you do what they told ya
You might also like
Those who died are justified
For wearin' the badge, they're the chosen whites
You justify those that died
By wearin' the badge, they're the chosen whites
Those who died are justified
For wearin' the badge, they're the chosen whites
You justify those that died
By wearing the badge, they're the chosen whites

Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Some of those that work forces
Are the same that burn crosses
Uh!

Killing in the name of
Killing in the name of

Now you do what they told ya
Now you do what they told ya
Now you do what they told ya
Now you do what they told ya
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control)
And now you do what they told ya
(Now you're under control!)
And now you do what they told ya
Those who died are justified
For wearin' the badge, they're the chosen whites
You justify those that died
By wearin' the badge, they're the chosen whites
Those who died are justified
For wearin' the badge, they're the chosen whites
You justify those that died
By wearing the badge, they're the chosen whites
Come on!

Ugh!
Yeah!
Come on!
Ugh!

Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Fuck you, I won't do what you tell me
Motherfucker!
Ugh!106Embed"
139,Journey,54447,Don’t Stop Believin’,https://genius.com/Journey-dont-stop-believin-lyrics,"155 ContributorsTranslationsDeutschDon’t Stop Believin’ Lyrics
Just a small-town girl, livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy, born and raised in South Detroit
He took the midnight train goin' anywhere

A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlights, people
Livin' just to find emotion
Hidin' somewhere in the night

Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice
Just one more time
See Journey LiveGet tickets as low as $124You might also like
Some will win, some will lose
Some are born to sing the blues
Oh, the movie never ends
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlights, people
Livin' just to find emotion
Hidin' somewhere in the night


Don't stop believin'
Hold on to that feelin'
Streetlights, people
Don't stop believin'
Hold on
Streetlights, people
Don't stop believin'
Hold on to that feelin'
Streetlights, people116Embed"
140,Lil Nas X,4445394,Old Town Road (Remix),https://genius.com/Lil-nas-x-old-town-road-remix-lyrics,"342 ContributorsTranslationsFrançaisNederlandsالعربيةDanskPortuguêsEspañolفارسیDeutschOld Town Road (Remix) Lyrics
Oh, oh-oh
Oh

Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more (Kio, Kio)
I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now

Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'
You might also like
Ridin' on a tractor
Lean all in my bladder
Cheated on my baby
You can go and ask her
My life is a movie
Bull ridin' and boobies
Cowboy hat from Gucci
Wrangler on my booty

Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more

Hat down, cross town, livin' like a rockstar
Spent a lot of money on my brand new guitar
Baby's got a habit: diamond rings and Fendi sports bras
Ridin' down Rodeo in my Maserati sports car
Got no stress, I've been through all that
I'm like a Marlboro Man so I kick on back
Wish I could roll on back to that old town road
I wanna ride 'til I can't no more
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more340Embed"
141,Taylor Swift,7394358,All Too Well (10 Minute Version) (Taylor’s Version) [Live Acoustic],https://genius.com/Taylor-swift-all-too-well-10-minute-version-taylors-version-live-acoustic-lyrics,"82 ContributorsTranslationsEspañolAll Too Well (10 Minute Version) (Taylor’s Version)  Lyrics
I walked through the door with you, the air was cold
But something 'bout it felt like home somehow
And I left my scarf there at your sister's house
And you've still got it in your drawer, even now

Oh, your sweet disposition and my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days

And I know it's long gone and
That magic's not here no more
And I might be okay, but I'm not fine at all
Oh, oh, oh

'Cause there we are again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well

Photo album on the counter, your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You told me 'bout your past, thinking your future was me
And you were tossing me the car keys, ""Fuck the patriarchy""
Key chain on the ground, we were always skipping town
And I was thinking on the drive down, any time now
He's gonna say it's love, you never called it what it was
'Til we were dead and gone and buried
Check the pulse and come back swearing it's the same
After three months in the grave
And then you wondered where it went to as I reached for you
But all I felt was shame and you held my lifeless frame
See Taylor Swift LiveGet tickets as low as $1,206You might also like
And I know it's long gone and
There was nothing else I could do
And I forget about you long enough
To forget why I needed to

'Cause there we are again in the middle of the night
We're dancing 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well
And there we are again when nobody had to know
You kept me like a secret, but I kept you like an oath
Sacred prayer and we'd swear
To remember it all too well, yeah

Well, maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece
'Til you tore it all up
Running scared, I was there
I remember it all too well
And you call me up again just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all, all, all
They say all's well that ends well, but I'm in a new Hell
Every time you double-cross my mind
You said if we had been closer in age maybe it would have been fine
And that made me want to die
The idea you had of me, who was she?
A never-needy, ever-lovely jewel whose shine reflects on you
Not weeping in a party bathroom
Some actress asking me what happened, you
That's what happened, you
You who charmed my dad with self-effacing jokes
Sipping coffee like you're on a late-night show
But then he watched me watch the front door all night, willing you to come
And he said, ""It's supposed to be fun turning twenty-one""

Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again, but I'm still trying to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence and it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah

'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there
I remember it all too well
Wind in my hair, you were there
You remember it all
Down the stairs, you were there
You remember it all
It was rare, I was there
I remember it all too well
And I was never good at telling jokes, but the punch line goes
""I'll get older, but your lovers stay my age""
From when your Brooklyn broke my skin and bones
I'm a soldier who's returning half her weight
And did the twin flame bruise paint you blue?
Just between us, did the love affair maim you, too?
'Cause in this city's barren cold
I still remember the first fall of snow
And how it glistened as it fell
I remember it all too well

Just between us, did the love affair maim you all too well?
Just between us, do you remember it all too well?
Just between us, I remember it (Just between us), all too well
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it all too well
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it
Wind in my hair, I was there, I was there
Down the stairs, I was there, I was there
Sacred prayer, I was there, I was there
It was rare, you remember it all too well

I love you guys so much52Embed"
142,Taylor Swift,4508914,Lover,https://genius.com/Taylor-swift-lover-lyrics,"183 ContributorsTranslationsРусскийالعربيةУкраїнська中文NederlandsEspañolСрпскиRomânăPortuguêsPolskiItalianoDeutschFrançaisفارسیSlovenščinaTürkçeLover Lyrics
We could leave the Christmas lights up 'til January
And this is our place, we make the rules
And there's a dazzling haze, a mysterious way about you, dear
Have I known you twenty seconds or twenty years?
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home
You're my, my, my, my lover

We could let our friends crash in the living room
This is our place, we make the call
And I'm highly suspicious that everyone who sees you wants you
I've loved you three summers now, honey, but I want 'em all
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my lover
See Taylor Swift LiveGet tickets as low as $1,206You might also like
Ladies and gentlemen, will you please stand?
With every guitar string scar on my hand
I take this magnetic force of a man to be my lover
My heart's been borrowed and yours has been blue
All's well that ends well to end up with you
Swear to be overdramatic and true to my lover
And you'll save all your dirtiest jokes for me
And at every table, I'll save you a seat, lover
Can I go where you go?
Can we always be this close?
Forever and ever, ah
Take me out and take me home (Forever and ever)
You're my, my, my, my
Oh, you're my, my, my, my
Darling, you're my, my, my, my lover135Embed"
143,Lil Nas X,4133841,Old Town Road,https://genius.com/Lil-nas-x-old-town-road-lyrics,"258 ContributorsTranslationsEspañolРусскийفارسیDeutschOld Town Road Lyrics
Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
(Kio, Kio)
I got the horses in the back
Horse tack is attached
Hat is matte black
Got the boots that's black to match
Ridin' on a horse, ha
You can whip your Porsche
I been in the valley
You ain't been up off that porch, now

Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

Ridin' on a tractor
Lean all in my bladder
Cheated on my baby
You can go and ask her
My life is a movie
Bull ridin' and boobies
Cowboy hat from Gucci
Wrangler on my booty
You might also like
Can't nobody tell me nothin'
You can't tell me nothin'
Can't nobody tell me nothin'
You can't tell me nothin'

Yeah, I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I'm gonna take my horse to the old town road
I'm gonna ride 'til I can't no more
I got the hor-134Embed"
144,Sabrina Carpenter,10488398,Please Please Please,https://genius.com/Sabrina-carpenter-please-please-please-lyrics,"118 ContributorsTranslationsEspañolСрпскиPortuguêsDeutschTürkçeItalianoPolskiTiếng ViệtBahasa IndonesiaРусскийNorsk (bokmål / riksmål)ไทย / Phasa ThaiFrançaisCatalàМакедонскиDansk中文БеларускаяУкраїнськаΕλληνικάPlease Please Please Lyrics
I know I have good judgment, I know I have good taste
It's funny and it's ironic that only I feel that way
I promise 'em that you're different and everyone makes mistakes
But just don't
I heard that you're an actor, so act like a stand-up guy
Whatever devil's inside you, don't let him out tonight
I tell them it's just your culture and everyone rolls their eyes
Yeah, I know
All I'm asking, baby

Please, please, please
Don't prove I'm right
And please, pleasе, please
Don't bring me to tеars when I just did my makeup so nice
Heartbreak is one thing, my ego's another
I beg you, don't embarrass me, motherfucker, oh
Please, please, please (Ah)

Well, I have a fun idea, babe (Uh-huh), maybe just stay inside
I know you're cravin' some fresh air, but the ceiling fan is so nice (It's so nice, right?)
And we could live so happily if no one knows that you're with me
I'm just kidding, but really (Kinda), really, really
See Sabrina Carpenter LiveGet tickets as low as $105You might also like
Please, please, please (Please don't prove I'm right)
Don't prove I'm right
And please, please, please
Don't bring me to tears when I just did my makeup so nice
Heartbreak is one thing (Heartbreak is one thing), my ego's another (Ego's another)
I beg you, don't embarrass me, motherfucker, oh
Please, please, please (Ah)

If you wanna go and be stupid
Don't do it in front of me
If you don't wanna cry to my music
Don't make me hate you prolifically
Please, please, please (Please)
Please, please, please (Please)
Please (Please), please (Please), please
(Ah)13Embed"
145,Taylor Swift,10296677,​thanK you aIMee,https://genius.com/Taylor-swift-thank-you-aimee-lyrics,"106 ContributorsTranslationsEspañolالعربيةFrançaisDeutschPortuguêsСрпскиNorsk (bokmål / riksmål)БеларускаяSlovenščinaไทย / Phasa ThaiУкраїнськаTürkçeItalianoHebrewPolski​thanK you aIMee Lyrics
When I picture my hometown
There's a bronze, spray-tanned statue of you
And a plaque underneath it
That threatens to push me down the stairs at our school

And it was always the same searing pain
But I dreamed that one day I could say

All that time you were throwin' punches, I was buildin' somethin'
And I can't forgive the way you made me feel
Screamed, ""Fuck you, Aimee"" to the night sky as the blood was gushin'
But I can't forget the way you made me heal

And it wasn't a fair fight
Or a clean kill each time that Aimee stompеd across my grave
And then she wrotе headlines
In the local paper, laughing at each baby step I'd take

And it was always the same searing pain
But I prayed that one day I could say
See Taylor Swift LiveGet tickets as low as $1,206You might also like
All that time you were throwin' punches, I was buildin' somethin'
And I couldn't wait to show you it was real
Screamed, ""Fuck you, Aimee"" to the night sky as the blood was gushin'
But I can't forget the way you made me heal
Everyone knows that my mother is a saintly woman
But she used to say she wished that you were dead
I pushed each boulder up the hill
Your words are still just ringin' in my head, ringin' in my head

I wrote a thousand songs that you find uncool
I built a legacy that you can't undo
But when I count the scars, there's a moment of truth
That there wouldn't be this if there hadn't been you

And maybe you've reframed it
And in your mind, you never beat my spirit black and blue
I don't think you've changed much
And so I changed your name and any real defining clues
And one day, your kid comes home singin'
A song that only us two is gonna know is about you, 'cause

All that time you were throwin' punches, it was all for nothin'
And our town, it looks so small from way up here
Screamed, ""Thank you, Aimee"" to the night sky and the stars are stunnin'
'Cause I can't forget the way you made me heal
Everyone knows that my mother is a saintly woman
But she used to say she wished that you were dead
So I pushed each boulder up that hill
Your words were still just ringin' in my head, ringin' in my head
Thank you, Aimee
Thank you, Aimee7Embed"
146,Taylor Swift,5793962,betty,https://genius.com/Taylor-swift-betty-lyrics,"217 ContributorsTranslationsTürkçeEspañolСрпскиРусскийPortuguêsفارسیItalianoMagyarDeutschΕλληνικάFrançaisУкраїнськаSvenskaPolskiRomânăSlovenščinaالعربيةbetty Lyrics
Betty, I won't make assumptions
About why you switched your homeroom, but
I think it's 'cause of me
Betty, one time, I was riding on my skateboard
When I passed your house
It's like I couldn't breathe

You heard the rumors from Inez
You can't believe a word she says
Most times, but this time, it was true
The worst thing that I ever did
Was what I did to you

But if I just showed up at your party
Would you have me? Would you want me?
Would you tell me to go fuck myself
Or lead me to the garden?
In the garden, would you trust me
If I told you it was just a summer thing?
I'm only seventeen, I don't know anything
But I know I miss you

Betty, I know where it all went wrong
Your favorite song was playing
From the far side of the gym
I was nowhere to be found
I hate the crowds, you know that
Plus, I saw you dance with him
See Taylor Swift LiveGet tickets as low as $1,206You might also like
You heard the rumors from Inez
You can't believe a word she says
Most times, but this time, it was true
The worst thing that I ever did
Was what I did to you

But if I just showed up at your party
Would you have me? Would you want me?
Would you tell me to go fuck myself
Or lead me to the garden?
In the garden, would you trust me
If I told you it was just a summer thing?
I'm only seventeen, I don't know anything
But I know I miss you

I was walking home on broken cobblestones
Just thinking of you when she pulled up like
A figment of my worst intentions
She said, ""James, get in, let's drive""
Those days turned into nights
Slept next to her, but
I dreamt of you all summer long
Betty, I'm here on your doorstep
And I planned it out for weeks now
But it's finally sinkin' in
Betty, right now is the last time
I can dream about what happens when
You see my face again

The only thing I wanna do
Is make it up to you
So I showed up at your party
Yeah, I showed up at your party

Yeah, I showed up at your party
Will you have me? Will you love me?
Will you kiss me on the porch
In front of all your stupid friends?
If you kiss me, will it be just like I dreamed it?
Will it patch your broken wings?
I'm only seventeen, I don't know anything
But I know I miss you

Standing in your cardigan
Kissin' in my car again
Stopped at a streetlight
You know I miss you95Embed"
147,Creedence Clearwater Revival,97904,Have You Ever Seen the Rain?,https://genius.com/Creedence-clearwater-revival-have-you-ever-seen-the-rain-lyrics,"64 ContributorsTranslationsPortuguêsDeutschEspañolHave You Ever Seen the Rain? Lyrics
Someone told me long ago
There's a calm before the storm
I know, it's been comin' for some time
When it's over, so they say
It'll rain a sunny day
I know, shinin' down like water

I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain?
Comin' down on a sunny day

Yesterday, and days before
Sun is cold and rain is hard
I know, been that way for all my time
'Til forever, on it goes
Through the circle, fast and slow
I know, it can't stop, I wonder

I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain?
Comin' down on a sunny day
You might also like
Yeah!

I wanna know, have you ever seen the rain?
I wanna know, have you ever seen the rain?
Comin' down on a sunny day42Embed"
148,John Denver,138406,"Take Me Home, Country Roads",https://genius.com/John-denver-take-me-home-country-roads-lyrics,"110 ContributorsTranslationsTürkçeSvenskaBahasa IndonesiaHebrewРусскийDeutschTake Me Home, Country Roads Lyrics
Almost Heaven, West Virginia
Blue Ridge Mountains, Shenandoah River
Life is old there, older than the trees
Younger than the mountains, growing like a breeze

Country roads, take me home
To the place I belong
West Virginia, mountain mama
Take me home, country roads

All my memories gather 'round her
Miner's lady, stranger to blue water
Dark and dusty, painted on the sky
Misty taste of moonshine, teardrop in my eye

Country roads, take me home
To the place I belong
West Virginia, mountain mama
Take me home, country roads

I hear her voice in the morning hour, she calls me
The radio reminds me of my home far away
Driving down the road, I get a feeling
That I should have been home yesterday, yesterday
You might also like
Country roads, take me home
To the place I belong
West Virginia, mountain mama
Take me home, country roads
Country roads, take me home
To the place I belong
West Virginia, mountain mama
Take me home, country roads

Take me home, (Down) country roads
Take me home, (Down) country roads67Embed"
149,Dolly Parton,207947,Jolene,https://genius.com/Dolly-parton-jolene-lyrics,"74 ContributorsTranslationsTürkçeСрпскиJolene Lyrics

Jolene, Jolene, Jolene, Jolene
I'm beggin' of you, please don't take my man
Jolene, Jolene, Jolene, Jolene
Please don't take him just because you can

Your beauty is beyond compare
With flaming locks of auburn hair
With ivory skin and eyes of emerald green
Your smile is like a breath of spring
Your voice is soft like summer rain
And I cannot compete with you, Jolene

He talks about you in his sleep
And there's nothin' I can do to keep
From cryin' when he calls your name, Jolene
And I can easily understand
How you could easily take my man
But you don't know what he means to me, Jolene

Jolene, Jolene, Jolene, Jolene
I'm begging of you, please don't take my man
Jolene, Jolene, Jolene, Jolene
Please don't take him just because you can
You might also like
You could have your choice of men
But I could never love again
He's the only one for me, Jolene
I had to have this talk with you
My happiness depends on you
And whatever you decide to do, Jolene

Jolene, Jolene, Jolene, Jolene
I'm begging of you, please don't take my man
Jolene, Jolene, Jolene, Jolene
Please don't take him even though you can
Jolene, Jolene36Embed"
150,Dan + Shay & Justin Bieber,4910146,"10,000 Hours",https://genius.com/Dan-shay-and-justin-bieber-10000-hours-lyrics,"69 ContributorsTranslationsPortuguêsTürkçeEspañolPolski10,000 Hours Lyrics
Do you love the rain, does it make you dance
When you're drunk with your friends at a party?
What's your favorite song, does it make you smile?
Do you think of me?

When you close your eyes, tell me, what are you dreamin'?
Everything, I wanna know it all

I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours
And I might never get there, but I'm gonna try
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)

Do you miss the road that you grew up on?
Did you get your middle name from your grandma?
When you think about your forever now, do you think of me?

When you close your eyes, tell me, what are you dreamin'?
Everything, I wanna know it all
You might also like
I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours
And I might never get there, but I'm gonna try
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)

Ooh, want the good and the bad and everything in between
Ooh, gotta cure my curiosity
Ooh, yeah

I'd spend ten thousand hours and ten thousand more
Oh, if that's what it takes to learn that sweet heart of yours (Sweet heart of yours)
And I might never get there, but I'm gonna try (Yeah)
If it's ten thousand hours or the rest of my life
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
I'm gonna love you (Ooh, ooh-ooh, ooh, ooh)
Yeah
And I...
Do you love the rain, does it make you dance?
I'm gonna love you (I'm gonna love you)
I'm gonna love you34Embed"
151,Eagles,106895,Take It Easy,https://genius.com/Eagles-take-it-easy-lyrics,"54 ContributorsTake It Easy Lyrics
Well, I'm running down the road tryin' to loosen my load
I've got seven women on my mind
Four that wanna own me, two that wanna stone me
One says she's a friend of mine

Take It easy, take it easy
Don't let the sound of your own wheels drive you crazy
Lighten up while you still can
Don't even try to understand
Just find a place to make your stand and take it easy

Well, I'm a standing on a corner in Winslow, Arizona
And such a fine sight to see
It's a girl, my Lord, in a flatbed Ford
Slowin' down to take a look at me

Come on, baby, don't say maybe
I gotta know if your sweet love is gonna save me
We may lose, and we may win
Though we will never be here again
So open up, I'm climbin' in
So take it easy
You might also like

Well, I'm running down the road trying to loosen my load
Got a world of trouble on my mind
Lookin' for a lover who won't blow my cover
She's so hard to find

Take it easy, take it easy
Don't let the sound of your own wheels make you crazy
Come on baby, don't say maybe
I gotta know if your sweet love is gonna save me

(Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
Oh-oh-oh, oh-oh-oh)
Oh, we got it easy
We oughta take it easy15Embed"
152,Johnny Cash,1139320,You Are My Sunshine,https://genius.com/Johnny-cash-you-are-my-sunshine-lyrics,"52 ContributorsYou Are My Sunshine Lyrics
The other night dear, as I lay sleeping
I dreamed I held you in my arms
When I awoke, dear, I was mistaken
So I bowed my head and I cried

You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know, dear, how much I love you
Please don't take my sunshine away


I've always loved you and made you happy
And nothing else could come between
But now you've left me to love another
You have shattered all of my dreams

You are my sunshine, my only sunshine
You make me happy when skies are gray
You'll never know, dear, how much I love you
Please don't take my sunshine away
You might also like
(I always hated that third verse)
*Laughter*
It was a nice short version
Do you wanna- uh, pick it up?
I't's alright (It's good)
(We got a short version)
It might have that other verse on it in another take
Well, I'll tell you what... Let's... uhm...
Well, if I feel like my song's a song... *Laughter*
It don't care... (There you go!)
I don't care if it's short
And I feel like my song's a song
A pleasure! Two minutes... I've recorded songs two minutes
(They were huge hits!)
Have you got, uh, time on that?9Embed"
